1444551451,21447363
1444551451,24852465
1444551451,23690344
1444551451,184910040
1444551451,783214
1444551451,15460081
1444551451,500711588
1444551451,180505807
1444551451,200913899
1444551451,36307418
1444551451,29547045
1444551451,268439864
1444551451,73992972
1444551451,68838777
1444551451,110827653
1444551451,178022235
1444551451,181561712
1444551451,17919972
1444551451,18091904
1444551451,105119490
1444551451,48177728
1444551451,21111883
1444551451,34507480
1444551451,160564118
1444551451,861789546
1444551451,450938196
1444551451,53626230
1444551451,66227702
1444551451,21272026
1444551451,23375688
1444551451,64444249
1444551451,154712002
1444551451,813286
1444551451,584223250
1444551451,454534300
1444551451,26565946
1444551451,1405160400
1444551451,210681168
1444551451,449301569
1444551451,459512490
1444551451,848401854
1444551451,341589841
1444551451,16409683
1444551451,783470604
1444551451,737585095
1444551451,161472941
1444551451,264415127
1444551451,352865315
1444551451,406386277
1444551451,1139815675
1444551451,291315566
1444551451,783676076
1444551451,157490423
1444551451,56521114
1444551451,30040682
1444551451,130870129
1444551451,4101221
1444551451,27909036
1444551451,27260086
1444551451,812392920
1444551451,14230524
1444551451,310982691
1444551451,104976980
1444551451,14293310
1444551451,58538830
1444551451,188103460
1444551451,41673710
1444551451,158196460
1444551451,148581410
1444551451,65186457
1444551451,31241437
1444551451,35701096
1444551451,42916821
1444551451,23605048
1444551451,94900238
1444551451,61714691
1444551451,189534066
1444551451,67380738
1444551451,87097693
1444551451,194327389
1444551451,47719006
1444551451,37718134
1444551451,69413371
1444551451,133160550
1444553840,1447137840
1444553840,550281859
1444553840,568428748
1444553840,354433460
1444553840,430818412
1444553840,1248459222
1444553840,570506411
1444553840,145924343
1444553840,52868263
1444553840,23658242
1444553840,226735968
1444553840,144105810
1444553840,475750071
1444553840,34507480
1444553840,50037051
1444553840,195962503
1444553840,23019705
1444553840,86876958
1444553840,327019649
1444553840,25970331
1444553840,154280902
1444553840,37457377
1444553840,48177728
1444553840,27260086
1447137840,63679163
1447137840,106364715
1447137840,171840420
1447137840,313245901
1447137840,283019373
1447137840,329236899
1447137840,29789232
1447137840,107527277
1447137840,932429090
1447137840,315222808
1447137840,536889795
1447137840,105297123
1447137840,622432839
1447137840,200151153
1447137840,1017115711
1447137840,25970331
1447137840,426738834
1447137840,151123001
1447137840,136007061
1447137840,195962503
1447137840,226735968
1447137840,147352409
1447137840,28295738
1447137840,120734292
1447137840,48177728
1447137840,23019705
1447137840,154280902
1447137840,26565946
1447137840,50037051
1447137840,327019649
1447137840,38185503
1447137840,1444553840
1447137840,155659213
550281859,453906030
550281859,87444237
550281859,3298783845
550281859,113476972
550281859,77338274
550281859,1046565014
550281859,872139812
550281859,169572927
550281859,1924383264
550281859,500317946
550281859,2981481015
550281859,153619589
550281859,2537774096
550281859,2322951150
550281859,1346744232
550281859,376555279
550281859,2876912169
550281859,145087051
550281859,254412813
550281859,818785591
550281859,275239966
550281859,39524755
550281859,2377682900
550281859,2467800013
550281859,42177695
550281859,493860480
550281859,180003567
550281859,2507598398
550281859,139092348
550281859,384666514
550281859,39261061
550281859,2536536259
550281859,56783491
550281859,29749448
550281859,1933042237
550281859,2438846784
550281859,221974693
550281859,52291308
550281859,2501905907
550281859,142762115
550281859,365533703
550281859,1301166612
550281859,887215494
550281859,2506144389
550281859,2391282799
550281859,1894949329
550281859,2731917537
550281859,2821081544
550281859,21447363
550281859,240331496
550281859,52401992
550281859,481358599
550281859,78473669
550281859,521530855
550281859,296831568
550281859,2865481067
550281859,1694483425
550281859,1248459222
550281859,47100724
550281859,1676234460
550281859,1647752526
550281859,394756819
550281859,146530897
550281859,2156106200
550281859,145344843
550281859,145902885
550281859,887485908
550281859,2741561643
550281859,602332762
550281859,233359547
550281859,250889646
550281859,459624598
550281859,522509433
550281859,2800396075
550281859,426715924
550281859,1640132707
550281859,334693201
550281859,382674519
550281859,276169885
550281859,114596514
550281859,354655257
550281859,558446365
550281859,312706045
550281859,156430095
550281859,2601933036
550281859,86991101
550281859,239425781
550281859,55066860
550281859,178770996
550281859,188005212
550281859,186113486
550281859,2253219642
550281859,39831422
550281859,432823715
550281859,549274648
550281859,258963124
550281859,151158144
550281859,166739404
550281859,97307498
550281859,35075837
550281859,44409004
550281859,47719006
550281859,1384149978
550281859,145654847
550281859,71895719
550281859,1917215797
550281859,171309097
550281859,110331469
550281859,347938640
550281859,582060496
550281859,491695208
550281859,38095544
550281859,1066937144
550281859,467143621
550281859,139298776
550281859,128263619
550281859,2382759704
550281859,393695512
550281859,144712423
550281859,1180397514
1444554253,16508253
1444554253,249288197
1444554253,2233067876
1444554253,220949315
1444554253,16356056
1444554253,210553720
16508253,124698889
16508253,103030757
16508253,27651972
16508253,1597482762
16508253,188173606
16508253,2788514335
16508253,2310568176
16508253,19550464
16508253,18850586
16508253,1031633803
16508253,1469126377
16508253,468035965
16508253,1090825550
16508253,304603513
16508253,2959806824
16508253,1105123656
16508253,20841044
16508253,387459843
16508253,18387340
16508253,238135442
16508253,71572617
16508253,3414254638
16508253,43095710
16508253,379168533
16508253,2927710319
16508253,1137080612
16508253,41609864
16508253,19814693
16508253,634598384
16508253,218559401
16508253,1485508290
16508253,621491076
16508253,17526893
16508253,501835560
16508253,1379904476
16508253,19750571
16508253,161697962
16508253,28588852
16508253,368948092
16508253,44169479
16508253,1254441332
16508253,368694539
16508253,22733941
16508253,837741554
16508253,23106893
16508253,36443963
16508253,48029066
16508253,80695131
16508253,100980503
16508253,3319918749
16508253,261796505
16508253,1449804588
16508253,34328593
16508253,223601865
16508253,19261670
16508253,236905324
16508253,1618641848
16508253,32896052
16508253,3128039720
16508253,2778497888
16508253,3145279022
16508253,19152538
16508253,605574253
16508253,88223850
16508253,620255356
16508253,8883192
16508253,8608262
16508253,107762688
16508253,1286305411
16508253,393800265
16508253,435792099
16508253,34726326
16508253,2207780696
16508253,3140853992
16508253,42292736
16508253,15715317
16508253,453146115
16508253,44200722
16508253,230610004
16508253,94607882
16508253,125345335
16508253,313355595
16508253,46391442
16508253,2589584845
16508253,292602549
16508253,41228857
16508253,184155004
16508253,52944689
16508253,242822343
16508253,236575253
16508253,17074029
16508253,2742501571
16508253,237956492
16508253,335446492
16508253,2376038119
16508253,226993255
16508253,14745278
16508253,14385239
16508253,966301262
16508253,1625914326
16508253,25345089
16508253,43679377
16508253,31167004
16508253,167623458
16508253,111064280
16508253,2291650609
16508253,815382030
16508253,63844369
16508253,33173672
16508253,564975096
16508253,18556771
16508253,50391329
16508253,102514784
16508253,2442214924
16508253,18105369
16508253,189165295
16508253,292694349
16508253,64496398
16508253,64728601
16508253,1053931489
16508253,17197477
16508253,2563143139
16508253,31483761
16508253,35233977
16508253,17649296
16508253,2886487682
16508253,1707409375
16508253,15371346
16508253,618587440
16508253,2652203521
16508253,2236408793
16508253,885733974
16508253,59454488
16508253,918169628
16508253,267440899
16508253,314950866
16508253,137148304
16508253,393832784
16508253,26634966
16508253,49652131
16508253,153587218
16508253,22050746
16508253,325285644
16508253,2831898158
16508253,2830818854
16508253,701567273
16508253,1354076100
16508253,2828807330
16508253,2828780520
16508253,41017015
16508253,27065581
16508253,26515694
16508253,86590910
16508253,1126666284
16508253,2782688365
16508253,387764685
16508253,33537161
16508253,35035895
16508253,1367531
16508253,19017604
16508253,374582169
16508253,372115590
16508253,365832533
16508253,62166832
16508253,72961116
16508253,635172708
16508253,93500844
16508253,24321022
16508253,28293222
16508253,17240448
16508253,19607891
16508253,232582392
16508253,33314461
16508253,1171027471
16508253,139137819
16508253,464220870
16508253,40886429
16508253,29249874
16508253,15560422
16508253,36157957
16508253,123732392
16508253,2228853540
16508253,2496463608
16508253,313111060
16508253,347583378
16508253,1933042237
16508253,252983579
16508253,278098811
16508253,106510527
16508253,194877237
16508253,175711277
16508253,141823523
16508253,15797492
16508253,2269350931
16508253,121246433
16508253,2595040664
16508253,21888595
16508253,1454615755
16508253,24740970
16508253,21377090
16508253,19394261
16508253,280673168
16508253,34794898
16508253,113299799
16508253,342056312
16508253,703429596
16508253,17914526
16508253,18244206
16508253,17324306
16508253,228038843
16508253,17983365
16508253,38018658
16508253,200161631
16508253,146118988
16508253,1541065022
16508253,237824796
16508253,43917223
16508253,117631204
16508253,72066003
16508253,253370317
16508253,35051304
16508253,766718005
16508253,2394981644
16508253,119528754
16508253,136982997
16508253,118506294
16508253,437503718
16508253,160799886
16508253,2233826615
16508253,60600819
16508253,257050601
16508253,7144422
16508253,382243066
16508253,353461486
16508253,270969476
16508253,15163466
16508253,87403396
16508253,2155495290
16508253,34927577
16508253,776458279
16508253,21717865
16508253,31618799
16508253,37599351
16508253,486821702
16508253,2435864971
16508253,1498356475
16508253,2356658202
16508253,70134148
16508253,305793267
16508253,2423979313
16508253,1065717565
16508253,459541677
16508253,425148457
16508253,584122443
16508253,357016436
16508253,172893705
16508253,327685441
16508253,14282169
16508253,1104836329
16508253,281403513
16508253,47746754
16508253,441832382
16508253,64546927
16508253,305105822
16508253,305807661
16508253,56364689
16508253,260767515
16508253,2387986249
16508253,462293919
16508253,2188957561
16508253,27040813
16508253,1531878510
16508253,37556811
16508253,16228408
16508253,108740764
16508253,221573322
16508253,2341249422
16508253,35722499
16508253,58851338
16508253,2327423376
103030757,17906632
103030757,751635697
103030757,48018118
103030757,5814502
103030757,2987494059
103030757,382931832
103030757,174153023
103030757,244200286
103030757,2316935700
103030757,113671987
103030757,19145255
103030757,372575989
103030757,130649891
103030757,1526228120
103030757,113672911
103030757,76966092
103030757,2350984508
103030757,1951903794
103030757,231497809
103030757,3580701441
103030757,153140346
103030757,92572677
103030757,177944746
103030757,3402895468
103030757,278169504
103030757,3087530495
103030757,42212356
103030757,14378113
103030757,19722699
103030757,2850289981
103030757,33752191
103030757,14563894
103030757,36999418
103030757,21121491
103030757,18858254
103030757,179147359
103030757,60261918
103030757,201312866
103030757,3352685483
103030757,1964214510
103030757,3240318082
103030757,260741931
