119896541,131981787
119896541,2667845334
119896541,3666084979
119896541,42679195
119896541,201074061
119896541,2563742420
119896541,574908365
119896541,2905969593
119896541,3078209958
119896541,14304655
119896541,142551082
119896541,1431681152
119896541,264658400
119896541,3037305271
119896541,2420354221
119896541,2318114208
119896541,439021106
119896541,11744902
119896541,2987774893
119896541,167853441
119896541,2536653860
119896541,2543573470
119896541,3032926628
119896541,42346694
119896541,26167696
119896541,2905693570
119896541,1066936388
119896541,3347761485
119896541,318571716
119896541,399513766
119896541,84172556
119896541,503438218
119896541,1059233281
119896541,139623791
119896541,6009212
119896541,31690017
119896541,367792685
119896541,119120586
119896541,552944608
119896541,11396372
131981787,17057499
131981787,202198596
131981787,19720019
131981787,119896541
131981787,389183668
131981787,765970819
131981787,1570086542
131981787,3013913012
131981787,2447290182
131981787,2431419187
131981787,2955200002
131981787,2939493424
131981787,576149420
131981787,6828272
131981787,254102806
131981787,2492801226
131981787,162226740
131981787,8064052
131981787,369110645
131981787,15629618
131981787,165640851
131981787,18503976
131981787,709226545
131981787,16987571
131981787,1953398204
131981787,13860102
131981787,1413054355
131981787,936058154
131981787,1269371815
131981787,1569439644
131981787,3014945615
131981787,30817647
131981787,270606277
131981787,106412084
131981787,14903310
131981787,33448597
131981787,2263952466
131981787,7377062
131981787,141344427
131981787,14444970
131981787,1890868656
131981787,2821315132
131981787,2167453266
131981787,2506451538
131981787,19360034
131981787,136102543
131981787,634398882
131981787,881314556
131981787,2456763296
131981787,297047872
131981787,15393840
131981787,158682350
131981787,235713406
131981787,250641475
131981787,15946384
131981787,87667507
131981787,2284514221
131981787,100766356
131981787,312419023
131981787,756066012
131981787,1346481535
131981787,2338466418
131981787,44134841
131981787,165576498
131981787,391214052
131981787,1581913730
131981787,148381282
131981787,55094780
131981787,2169581653
131981787,1723880515
131981787,1578843979
131981787,280815096
131981787,103103124
131981787,19767193
131981787,17965667
131981787,631003872
131981787,11340982
131981787,313577221
131981787,90288912
131981787,174936692
131981787,1039061172
131981787,37121176
131981787,984418267
131981787,14923593
131981787,112508240
131981787,14562370
131981787,161960704
131981787,116099373
131981787,112999431
131981787,106638964
131981787,421536863
131981787,16009175
131981787,1000653468
131981787,213824577
131981787,35853096
131981787,14308823
131981787,917995464
131981787,945219758
131981787,846565903
131981787,633866047
131981787,142651287
131981787,926199056
131981787,21572710
